PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Ian Mahinmi,7.83,77.78,11.76,1.37,72.55,392.0
Mason Plumlee,12.65,65.08,18.27,1.13,59.62,224.0
Jose Calderon,10.23,64.47,26.32,0.98,40.35,103.0
Patrick Patterson,10.31,54.63,8.47,1.0,37.29,108.0
Zaza Pachulia,4.05,45.0,0.0,1.17,58.62,270.0
PJ Hairston,18.99,56.82,13.33,1.07,50.0,167.0
David Lee,8.7,46.67,27.27,0.73,36.36,21.0
Luke Babbitt,13.86,58.14,2.17,1.2,45.65,297.0
Mike Dunleavy,15.35,67.74,11.43,1.2,45.71,300.0
Andrea Bargnani,3.67,72.73,8.33,1.33,66.67,371.0
Jared Dudley,20.36,60.5,10.48,1.1,43.55,207.0
Greivis Vasquez,9.04,27.27,29.41,0.59,23.53,8.0
Cody Zeller,11.2,68.09,10.29,1.29,66.18,347.0
Justise Winslow,24.1,56.54,17.01,0.97,46.26,96.0
Randy Foye,15.43,31.82,17.24,0.59,27.59,7.0
Paul Pierce,13.64,50.0,9.09,0.98,40.91,105.0
Devin Harris,21.13,53.75,5.71,1.13,55.24,232.0
Rudy Gobert,6.6,75.0,17.5,1.1,60.0,209.0
David West,7.13,53.03,15.38,0.9,43.59,60.0
TJ McConnell,13.14,50.93,29.27,0.76,36.59,28.0
Donald Sloan,17.57,63.39,15.48,1.08,54.76,188.0
Vince Carter,9.51,33.93,12.82,0.77,35.9,29.0
Kosta Koufos,7.81,58.82,2.38,1.07,54.76,170.0
D.J. Augustin,13.69,29.41,21.74,0.52,21.74,4.0
Andre Iguodala,23.81,67.68,17.39,1.13,56.52,227.0
Iman Shumpert,15.8,70.0,18.03,1.15,54.1,248.0
Andrew Nicholson,7.35,59.26,3.57,1.18,46.43,279.0
Kris Humphries,13.87,63.33,5.26,1.21,57.89,311.0
Donatas Motiejunas,9.49,55.26,11.54,0.96,50.0,92.0
Leandro Barbosa,27.33,63.11,8.13,1.22,57.72,318.0
Trey Lyles,9.65,65.79,19.23,1.08,48.08,178.0
Amir Johnson,10.76,78.57,12.9,1.32,67.74,366.0
Alexis Ajinca,4.28,46.67,0.0,1.0,52.94,108.0
Spencer Hawes,4.83,53.85,10.53,1.11,52.63,211.0
Ty Lawson,20.48,60.0,11.76,1.06,47.06,159.0
Mario Hezonja,15.93,69.4,18.6,1.14,51.16,236.0
Tony Snell,16.75,54.63,13.24,1.01,42.65,127.0
Charlie Villanueva,12.2,51.16,0.0,1.07,46.67,167.0
Steven Adams,7.01,75.86,4.76,1.36,69.05,386.0
Maurice Harkless,16.73,69.57,10.34,1.23,60.92,328.0
Josh Richardson,12.84,76.39,9.3,1.4,62.79,398.0
Willie Cauley-Stein,18.24,70.97,8.64,1.27,67.9,340.0
Dante Cunningham,18.86,72.22,7.53,1.32,65.59,366.0
Tim Hardaway Jr.,26.86,58.73,8.43,1.2,55.42,305.0
Jason Terry,19.68,60.39,8.14,1.15,43.02,250.0
Markel Brown,17.18,62.73,15.28,1.13,52.78,224.0
Raul Neto,13.98,60.17,20.51,1.0,47.44,108.0
Clint Capela,12.84,63.83,11.43,1.0,57.14,108.0
Jerian Grant,15.69,48.48,6.02,1.06,51.81,163.0
Seth Curry,17.44,72.5,12.24,1.27,51.02,338.0
John Henson,6.16,58.82,8.0,1.04,56.0,143.0
Tristan Thompson,7.28,76.67,11.63,1.42,69.77,401.0
Mike Scott,15.88,64.91,11.27,1.2,57.75,299.0
Metta World Peace,8.68,35.29,5.26,0.68,31.58,14.0
Boris Diaw,6.09,50.0,9.68,1.03,48.39,137.0
Roy Hibbert,3.25,33.33,11.11,0.89,44.44,57.0
Channing Frye,9.39,50.0,11.76,0.88,35.29,56.0
Thabo Sefolosha,25.88,58.33,12.8,1.04,52.0,143.0
Festus Ezeli,5.56,76.92,11.11,1.39,72.22,397.0
Trevor Booker,12.86,66.33,14.93,1.09,56.72,200.0
Anthony Morrow,16.02,52.94,3.45,1.0,37.93,108.0
Tyler Zeller,10.44,57.58,0.0,1.3,65.0,348.0
Shaun Livingston,15.12,66.67,12.0,1.19,60.0,285.0
Cameron Payne,13.21,60.0,18.18,1.0,43.18,108.0
Ronnie Price,17.31,67.02,13.43,1.16,50.75,262.0
Brandon Bass,12.12,79.49,13.46,1.4,71.15,400.0
Norman Powell,23.78,59.18,10.29,1.18,55.88,274.0
Larry Nance Jr.,11.45,79.41,2.44,1.54,80.49,412.0
Rondae Hollis-Jefferson,22.22,51.85,14.29,1.0,54.76,108.0
Tyson Chandler,4.97,88.24,16.67,1.38,70.83,393.0
Timofey Mozgov,7.22,65.38,11.76,1.21,61.76,306.0
Aron Baynes,5.3,71.43,14.29,1.29,64.29,343.0
Lavoy Allen,8.47,63.64,5.0,1.17,62.5,273.0
Anthony Tolliver,14.25,49.02,1.85,0.98,37.04,102.0
Joakim Noah,6.9,50.0,35.71,0.57,28.57,5.0
Chris McCullough,13.24,50.0,22.22,0.78,38.89,31.0
Sasha Vujacic,14.79,45.12,14.0,0.8,32.0,36.0
Beno Udrih,10.89,32.14,22.73,0.64,31.82,10.0
Jonathon Simmons,19.39,72.83,12.5,1.34,65.63,378.0
Richaun Holmes,8.39,71.74,0.0,1.46,70.83,408.0
Troy Daniels,9.77,71.43,0.0,1.43,47.62,404.0
Marcelo Huertas,13.75,44.64,34.09,0.64,29.55,10.0
JaKarr Sampson,21.92,62.5,9.38,1.16,62.5,255.0
Justin Holiday,27.78,42.86,12.0,0.72,32.0,20.0
Tyus Jones,17.33,51.79,8.57,0.91,45.71,68.0
Anthony Brown,18.79,40.48,17.86,0.71,32.14,18.0
Jarell Martin,10.43,58.33,11.76,1.18,52.94,274.0
Tiago Splitter,4.98,80.0,0.0,1.7,80.0,419.0
Dwight Powell,6.47,76.47,11.54,1.35,69.23,380.0
Amar'e Stoudemire,4.04,44.44,16.67,0.83,41.67,43.0
Kevin Seraphin,5.81,36.36,13.33,0.8,40.0,36.0
James Johnson,15.43,69.35,30.0,0.92,44.0,72.0
Richard Jefferson,16.41,70.83,9.38,1.31,59.38,357.0
Kyle O'Quinn,6.39,62.5,17.39,1.17,56.52,271.0
CJ Watson,21.91,42.86,12.82,0.9,38.46,60.0
Steve Blake,8.48,30.56,32.14,0.43,17.86,1.0
Ryan Kelly,13.99,70.0,14.81,1.11,59.26,214.0
Thomas Robinson,9.18,70.83,21.62,1.14,56.76,234.0
Ed Davis,3.11,75.0,33.33,1.0,46.67,108.0
Tyler Ennis,14.98,55.36,21.62,0.86,43.24,51.0
Andrew Bogut,4.97,100.0,21.05,1.32,68.42,360.0
JaVale McGee,0,0,0,0,0,0
Andre Roberson,26.65,60.14,5.62,1.16,58.43,256.0
Nemanja Bjelica,9.45,82.5,24.14,1.31,58.62,354.0
Kendall Marshall,8.38,27.78,35.71,0.43,14.29,1.0
Miles Plumlee,5.65,76.92,11.76,1.35,70.59,382.0
Kyle Anderson,15.64,47.92,18.03,0.79,39.34,34.0
Rashad Vaughn,19.6,50.0,8.47,0.92,35.59,69.0
Cole Aldrich,4.27,75.0,28.57,1.07,57.14,170.0
John Jenkins,21.24,55.56,20.83,0.88,41.67,52.0
Jonas Jerebko,14.25,67.11,16.98,1.15,52.83,249.0
Shabazz Napier,14.72,23.08,28.21,0.36,17.95,0.0
Quincy Acy,13.33,72.41,11.11,1.31,66.67,351.0
Brandon Rush,25.4,67.91,11.39,1.2,48.1,303.0
Joe Ingles,10.77,65.15,12.82,1.15,51.28,252.0
Noah Vonleh,7.74,72.73,7.41,1.33,70.37,371.0
Josh McRoberts,0,0,0,0,0,0
Solomon Hill,21.15,55.81,12.73,1.04,47.27,141.0
James Anderson,26.5,34.78,22.58,0.58,29.03,6.0
Bismack Biyombo,3.43,80.0,6.25,1.56,81.25,415.0
Alonzo Gee,31.07,67.5,13.33,1.19,58.1,290.0
Darrun Hilliard,13.17,66.67,13.64,1.23,54.55,326.0
Drew Gooden,9.09,40.0,9.09,0.73,27.27,21.0
Willie Reed,0,0,0,0,0,0
Glenn Robinson,26.34,63.16,12.24,1.16,55.1,260.0
Kelly Oubre,21.51,59.3,8.77,1.12,52.63,223.0
Axel Toupane,17.07,65.0,7.14,1.43,64.29,404.0
Kyle Singler,18.45,60.71,6.0,1.14,52.0,237.0
Jeff Withey,5.99,75.0,7.69,1.38,69.23,396.0
Johnny O'Bryant,6.25,76.92,12.5,1.25,62.5,336.0
Justin Anderson,17.62,69.64,0.0,1.5,72.5,410.0
Kevin Garnett,9.29,60.0,7.69,1.08,53.85,178.0
Dewayne Dedmon,8.26,75.0,0.0,1.55,80.0,414.0
Robert Sacre,0,0,0,0,0,0
Tayshaun Prince,13.53,66.67,11.11,1.17,55.56,266.0
Omer Asik,0,0,0,0,0,0
Kirk Hinrich,20.53,61.11,9.68,1.19,48.39,294.0
Luc Mbah a Moute,18.42,68.18,16.33,1.1,55.1,210.0
Chris Johnson,15.02,62.96,18.42,1.08,52.63,185.0
Tarik Black,0,0,0,0,0,0
Reggie Bullock,16.07,56.25,11.11,1.06,44.44,155.0
Andre Miller,0,0,0,0,0,0
Kostas Papanikolaou,11.83,50.0,27.27,0.73,36.36,21.0
Sonny Weems,14.39,58.33,36.84,0.74,31.58,25.0
Pablo Prigioni,12.56,72.73,12.0,1.32,56.0,365.0
Cristiano Felicio,0,0,0,0,0,0
Salah Mejri,0,0,0,0,0,0
Lamar Patterson,11.4,85.0,7.69,1.62,69.23,417.0
Kendrick Perkins,0,0,0,0,0,0
Nick Collison,0,0,0,0,0,0
Sergey Karasev,13.08,58.33,7.14,1.14,50.0,240.0
